route_id,direction_id,stop_1,stop_2,distance_m
15247,0,Albany Ave @ Northmoor Rd,Albany Ave @ opp Bainton Rd,123.26
15247,1,Albany Ave @ opp Norwood Rd,Albany Ave @ opp Colony Rd,76.68
15247,1,Albany Ave @ Collin Bennett Building,Albany Ave @ Woodland St,124.71
15247,1,Albany Ave @ Chestnut St,Albany Ave @ 62 Albany Ave,101.14
15248,0,Charter Oak Ave @ Main St,Charter Oak Ave @ Opp S Prospect St,72.04
15248,0,Charter Oak Ave @ F J Popieluszko Ct,Charter Oak Ave @ Opp Smith Tower,94.36
15248,0,Charter Oak Ave @ Opp Smith Tower,Charter Oak Ave @ Opp Taylor St,123.74
15248,0,Charter Oak Ave @ Opp Taylor St,Charter Oak Ave @ Huyshope Ave,115.99
15248,0,Locust St @ High Road School,Locust St @ HFM Corp,101.99
15248,0,Murphy Rd @ Opp Ryder Truck,Murphy Rd @ Key Production Inc,118.4
15248,1,Murphy Rd @ Maxim Rd,Murphy Rd @ Opp Key Production,112.06
15248,1,Murphy Rd @ Opp Key Production,Murphy Rd @ Ryder Truck,119.65
15248,1,Locust St @ Mr Trophy,Locust St @ HPM Corp,101.43
15248,1,Locust St @ HPM Corp,Locust St @ Sardilli Produce,119.5
15248,1,Huyshope Ave @ Nepaquash St,Huyshope Ave @ Charter Oak Ave,85.11
15248,1,Charter Oak Ave @ Smith Tower,Charter Oak Ave @ Opp F J Popieluszko Ct,105.75
15249,0,Asylum St @ High St,Asylum St @ Union Pl,102.1
15249,0,Farmington Ave @ Opp Imlay St,Farmington Ave @ Laurel St,122.64
15249,0,Farmington Ave @ Opp Owen St,Farmington Ave @ Opp Denison St,108.29
15249,0,Farmington Ave @ Prospect Ave,Farmington Ave @ Highland St,122.26
15249,0,Farmington Ave @ Lilley Rd,Farmington Ave @ Quaker Ln N,110.56
15249,1,Farmington Ave @ S Marshall St,Farmington Ave @ Laurel St,120.93
15249,1,Church St @ Main St,Main St @ Pratt St,94.43
15250,0,Main St @ Linden Pl,Capitol Ave @ Opp Whitman Ct,109.97
15250,0,Broad St @ Ward St,Broad St @ Jefferson St,84.84
15250,0,Broad St @ Jefferson St,Broad St @ Madison St,101.2
15250,0,Broad St @ Lincoln St,Broad St @ Allen Pl,112.36
15250,0,Broad St @ Mountford St,Broad St @ Opp Kenneth St,85.64
15250,0,Broad St @ Opp Kenneth St,Broad St @ Roxbury St,86.87
15250,0,Broad St @ Roxbury St,Broad St @ Mapleton St,114.54
15250,0,Broad St @ Mapleton St,Broad St @ W Preston St,121.21
15250,0,Broad St @ W Preston St,Broad St @ Eastview St,117.97
15250,0,Broad St @ Eastview St,Broad St @ White St,91.73
15250,0,Broad St @ White St,Maple Ave @ Chapman St,99.64
15250,0,Maple Ave @ Chapman St,Maple Ave @ Linnmoore St,123.14
15250,0,Maple Ave @ Linnmoore St,Maple Ave @ Freeman St,116.87
15250,0,Maple Ave @ 1093 Maple Ave,Maple Ave @ Fairfield Ave,64.2
15250,0,Ridge Rd @ 81 Ridge Rd,Berlin Tpke @ Opp 1240 Berlin Tpke,71.79
15250,0,Ridge Rd @ Jordan Ln,Jordan Ln @ Stop & Shop,116.89
15250,0,Ridge Rd @ Jordan Ln,Ridge Rd @ Department of Education,24.81
15250,0,Jordan Ln @ Berlin Tpke,Berlin Tpke @ Opp 1320 Berlin Tpke,114.25
15250,0,Jordan Ln @ Berlin Tpke,Jordan Ln @ Stop & Shop,11.29
15250,0,Berlin Tpke @ Opp 1320 Berlin Tpke,Jordan Ln @ Stop & Shop,124.58
15250,0,Ridge Rd @ Toll Gate Rd,Ridge Rd @ opp Kelleher Ct,87.62
15250,0,Ridge Rd @ opp Oakdale St,Ridge Rd @ opp Harding St,82.74
15250,0,Ridge Rd @ opp Rutledge Rd,Ridge Rd @ Ridgemont Dr,115.22
15250,0,Ridge Rd @ Ridgemont Dr,Ridge Rd @ Onlook Rd,107.03
15250,0,Ridge Rd @ Onlook Rd,Ridge Rd @ Crest St,103.87
15250,0,Willow St @ Prospect St,Willow St @ Prospect St,38.39
15250,0,Ridge Rd @ 869 Ridge Rd,Ridge Rd @ opp Dale Rd,124.87
15250,0,Ridge Rd @ opp Dale Rd,Ridge Rd @ opp Clearfield Rd,115.52
15250,0,Ridge Rd @ opp Clearfield Rd,Ridge Rd @ opp Brimfield Rd,109.58
15250,0,Jordan Ln @ Goodwin Ave,Jordan Ln @ Albert Ave,100.35
15250,1,Jordan Ln @ Berlin Tpke,Berlin Tpke @ 1320 Berlin Tpke,106.28
15250,1,Berlin Tpke @ 1276 Berlin Tpke,Berlin Tpke @ 1240 Berlin Tpke,95.18
15250,1,Maple Ave @ opp 1093 Maple Ave,Maple Ave @ Opp Salem St,68.55
15250,1,Maple Ave @ Brown St,Maple Ave @ Gilman St,118.68
15250,1,Maple Ave @ Gilman St,Broad St @ White St,106.1
15250,1,Broad St @ Opp Eastview St,Broad St @ W Preston St,73.77
15250,1,Broad St @ W Preston St,Broad St @ Mapleton St,96.87
15250,1,Broad St @ Mapleton St,Broad St @ Clifford St,102.35
15250,1,Broad St @ Clifford St,Broad St @ Kenneth St,113.42
15250,1,Broad St @ Kenneth St,Broad St @ Mountford St,100.13
15250,1,Broad St @ Allen Pl,Broad St @ Lincoln St,120.23
15250,1,Broad St @ Madison St,Broad St @ Jefferson St,112.68
15250,1,Broad St @ Jefferson St,Broad St @ Juvenile Detention Ctr,120.14
15250,1,Broad St @ Capitol Ave,Capitol Ave @ Hungerford St,107.46
15250,1,Willow St @ Prospect St,Willow St @ Prospect St,38.39
15250,1,Ridge Rd @ Brimfield Rd,Ridge Rd @ Clearfield Rd,99.0
15250,1,Ridge Rd @ Dale Rd,Ridge Rd @ 866 Ridge Rd,71.55
15250,1,Ridge Rd @ 807 Ridge Rd,Ridge Rd @ 770 Ridge Rd,86.7
15250,1,Ridge Rd @ Crest St,Ridge Rd @ opp Onlook Rd,121.85
15250,1,Ridge Rd @ opp Onlook Rd,Ridge Rd @ Pine Ln,101.03
15250,1,Ridge Rd @ Harding St,Ridge Rd @ Oakdale St,122.01
15250,1,Ridge Rd @ Oakdale St,Ridge Rd @ Kelleher Ct,106.86
15250,1,Ridge Rd @ Kelleher Ct,Ridge Rd @ Lacave Ln,100.2
15250,1,Jordan Ln @ Silas Deane Hwy,Jordan Ln @ McMullen Ave,96.48
15250,1,Jordan Ln @ opp Albert Ave,Jordan Ln @ opp Goodwin Ave,83.5
15250,1,Willow St @ Glenwood Dr,Willow St @ Ridgewood Cir,84.66
15250,1,Willow St @ Ridgewood Cir,Willow St @ Wells Rd,81.63
15250,1,Willow St @ Wells Rd,Wells Rd @ Ivy Ln,96.96
15251,0,Farmington Ave @ Opp Imlay St,Farmington Ave @ Laurel St,122.64
15251,0,Farmington Ave @ Opp Owen St,Farmington Ave @ Opp Denison St,108.29
15251,0,Farmington Ave @ Prospect Ave,Farmington Ave @ Highland St,122.26
15251,0,Farmington Ave @ Lilley Rd,Farmington Ave @ Quaker Ln N,110.56
15251,1,Starkel Rd @ Starkel Library,Albany Ave @ Pet Supplies Store,116.76
15251,1,Farmington Ave @ S Marshall St,Farmington Ave @ Laurel St,120.93
15251,1,Church St @ Main St,Main St @ Pratt St,94.43
15252,0,Main St @ Linden Pl,Capitol Ave @ Opp Whitman Ct,109.97
15252,0,Capitol Ave @ Opp Park Ter,Park Ter @ Capitol Ave,77.77
15252,0,Park Ter @ Pope Park Dr,Hillside Ave @ Hamilton St,106.41
15252,0,Hillside Ave @ Harbison Ave,Hillside Ave @ Glendale Ave,48.88
15252,0,Hillside Ave @ Glendale Ave,Hillside Ave @ Thoma McDonough School,120.72
15252,0,Hillside Ave @ Thoma McDonough School,Hillside Ave @ Wilson St,122.91
15252,0,Hillside Ave @ Arnold St,Hillside Ave @ Catherine St,109.61
15252,0,Hillside Ave @ Flatbush Ave,Hillside Ave @ opp Curtiss St,103.37
15252,0,Hillside Ave @ opp Curtiss St,Hillside Ave @ opp Hughes St,117.91
15252,0,Hillside Ave @ New Britain Ave,New Britain Ave @ Hillside Ave,30.07
15252,0,Hillside Ave @ Ansonia St,Hillside Ave @ Oliver St,83.78
15252,0,Charter Oak Market @ Walmart,Charter Oak Market @ Walmart,17.9
15252,1,Hillside Ave @ opp Oliver St,Hillside Ave @ Anosina St,86.96
15252,1,Hillside Ave @ Sherbrook Ave,Hillside Ave @ Hughes St,119.72
15252,1,Hillside Ave @ Hughes St,Hillside Ave @ Curtiss St,113.74
15252,1,Hillside Ave @ Curtiss St,Hillside Ave @ Flatbush Ave,67.67
15252,1,Hillside Ave @ Flatbush Ave,Hillside Ave @ Allendale Rd,120.26
15252,1,Hillside Ave @ Catherine St,Hillside Ave @ Arnold St,104.73
15252,1,Hillside Ave @ Wilson St,Hillside Ave @ Ward Pl,123.91
15252,1,Hillside Ave @ Ward Pl,Hillside Ave @ Glendale Ave,89.78
15252,1,Hillside Ave @ Glendale Ave,Hillside Ave @ Harbison Ave,75.84
15252,1,Hillside Ave @ Harbison Ave,Hillside Ave @ Hamilton St,119.84
15252,1,Hillside Ave @ Hamilton St,Hillside Ave @ Pope Park Dr,98.82
15253,0,Asylum St @ High St,Asylum St @ Union Pl,102.1
15253,0,Farmington Ave @ Opp Imlay St,Farmington Ave @ Laurel St,122.64
15253,0,Farmington Ave @ Opp Owen St,Farmington Ave @ Opp Denison St,108.29
15253,0,Farmington Ave @ Prospect Ave,Farmington Ave @ Highland St,122.26
15253,0,Farmington Ave @ Lilley Rd,Farmington Ave @ Quaker Ln N,110.56
15253,1,Farmington Ave @ S Marshall St,Farmington Ave @ Laurel St,120.93
15253,1,Church St @ Main St,Main St @ Pratt St,94.43
15253,1,New Britain Ave @ opp Shadow Ln,New Britain Ave @ opp Bramley Rd,114.26
15254,0,Asylum St @ High St,Asylum St @ Union Pl,102.1
15254,0,Farmington Ave @ Opp Imlay St,Farmington Ave @ Laurel St,122.64
15254,0,Farmington Ave @ Opp Owen St,Farmington Ave @ Opp Denison St,108.29
15254,0,Farmington Ave @ Prospect Ave,Farmington Ave @ Highland St,122.26
15254,0,Farmington Ave @ Lilley Rd,Farmington Ave @ Quaker Ln N,110.56
15254,0,Farmington Ave @ Mountain Rd,Mountain Rd @ Farmington Ave,68.34
15254,0,Farmington Ave @ Old Mill Ln,Farmington Ave @ Boulevard,21.9
15254,0,Farmington Ave @ Crescent Ave,Farmington Ave @ Beech St,99.87
15254,0,UCONN Health Blvd @ The Jackson Laboratory,UConn Health Blvd @ Pond,46.57
15254,0,John Dempsey Hospital @ Main Entrance,UConn Health Blvd @ Academic Way,113.49
15254,1,Farmington Ave @ S Marshall St,Farmington Ave @ Laurel St,120.93
15254,1,Church St @ Main St,Main St @ Pratt St,94.43
15254,1,UConn Health Blvd @ Academic Way,John Dempsey Hospital @ Main Entrance,113.49
15254,1,UConn Health Blvd @ Pond,UCONN Health Blvd @ The Jackson Laboratory,46.57
15254,1,School St @ South Main St,S Main St @ Farmington Ave,87.03
15254,1,Farmington Ave @ Bridgewater RdD,Farmington Ave @ opp Grandview Dr,111.48
15254,1,Farmington Ave @ Star Meadow,Farmington Ave @ Opp Mini-Golf Park,99.43
15255,0,Main St @ Linden Pl,Capitol Ave @ Opp Whitman Ct,109.97
15255,0,Capitol Ave @ 760 Capitol Ave,Capitol Ave @ Opp Arbor St,124.42
15255,0,Capitol Ave @ Opp Arbor St,Capitol Ave @ Opp Orange St,94.99
15255,0,Capitol Ave @ Sisson Ave,Capitol Ave @ Newton St,92.84
15255,0,Capitol Ave @ Opp Heath St,Capitol Ave @ Rowe Ave,116.36
15255,0,Capitol Ave @ Rowe Ave,Capitol Ave @ Beacon St,87.86
15255,0,Quaker Ln S @ Park Rd 1,Quaker Ln S @ Park Rd 2,80.42
15255,1,Quaker Ln S @ Richard St,Quaker Ln S @ Park Rd,103.11
15255,1,Quaker Ln S @ Park Rd,Quaker Ln S @ 232 Quaker Ln S,118.71
15255,1,Capitol Ave @ Sisson Ave,Capitol Ave @ Hazel St,83.82
15255,1,Capitol Ave @ Orange St,Capitol Ave @ Arbor St,93.89
15255,1,Capitol Ave @ Laurel St,Capitol Ave @ Park Pl,106.43
15256,0,N Main St @ Starkel Rd,Starkel Rd @ Bishops Corner,106.34
15256,0,Fern St @ Whitney St,Fern St @ Oxford St,115.36
15256,0,Fern St @ N Beacon St,Fern St @ Prospect Ave,96.35
15256,0,Fern St @ Prospect Ave,Fern St @ Highland St,116.94
15256,0,Fern St @ Foxcroft Rd,Fern St @ Quaker Ln N,122.67
15256,1,Fern St @ Mountain Rd,Fern St @ Holbrook Rd,107.36
15256,1,Fern St @ N Beacon St,Fern St @ Oxford St,123.47
15256,1,Asylum Ave @ Woodland St,Asylum Ave @ Gillett St,119.76
15256,1,N Main St @ Hall High School,N Main St @ Proctor Dr,100.62
15257,0,Woodland St @ Saint Francis Cancer Ctr,Woodland St @ Collins St,95.65
15257,0,Woodland St @ Collins St,Woodland St @ Ashley St,101.03
15257,0,Woodland St @ Ashley St,Woodland St @ Sargeant St,123.98
15257,0,Albany Ave @ Kent St,Albany Ave @ Baltimore St,121.26
15257,0,Granby St @ Plainfield St,Granby St @ Thomaston St,57.97
15257,0,Granby St @ Holcomb St,Granby St @ Andover St,118.0
15257,0,Granby St @ Burnham St,Granby St @ Opp Nahum Dr,109.9
15257,0,Copaco @ McDonald's,Copaco @ IHOP,100.44
15257,0,School St @ opp Fern Dr,School St @ Rockwell Ave,91.76
15257,0,Wintonbury Ave @ Seabury Dr,Wintonbury Ave @ opp Seabury Dr,20.45
15257,0,Wedgewood Dr @ Wedgewood Apts,Wedgewood Dr @ Blue Hills Ave,112.0
15257,0,Wedgewood Dr @ Wedgewood Apts,Wedgewood Dr @ 16 Wedgewood Dr,34.75
15257,0,Wedgewood Dr @ Wedgewood Apts,Wedgewood Dr @ Wedgewood Dr Cul-De-Sac,50.69
15257,0,Wedgewood Dr @ Blue Hills Ave,Wedgewood Dr @ 16 Wedgewood Dr,79.95
15257,0,Wedgewood Dr @ 16 Wedgewood Dr,Wedgewood Dr @ Wedgewood Dr Cul-De-Sac,74.98
15257,1,Woodland St @ opp Collins St,Woodland St @ Home Health Agency,108.23
15257,1,Asylum Ave @ Woodland St,Asylum Ave @ Gillett St,119.76
15257,1,Wintonbury Ave @ Seabury Dr,Wintonbury Ave @ opp Seabury Dr,20.45
15257,1,School St @ Rockwell Ave,School St @ Fern Dr,121.63
15257,1,Granby St @ opp Holcomb St,Granby St @ opp Colebrook St,109.95
15258,0,Garden St @ Ct Mutual,Garden St @ Opp Collins St,104.62
15258,0,Ashley St @ Huntington St,Ashley St @ Sigourney St,102.31
15258,0,Ashley St @ Sigourney St,Ashley St @ May St,120.14
15258,0,Ashley St @ Atwood St,Ashley St @ 234 Ashley St,74.77
15258,0,Ashley St @ Woodland St,Woodland St @ Sargeant St,92.51
15258,0,Homestead Ave @ Adams St,Homestead Ave @ Kent St,87.61
15258,0,Cornwall St @ Garfield St,Cornwall St @ Burlington St,98.89
15258,0,Cornwall St @ Burlington St,Cornwall St @ Sharon St,111.11
15258,0,Cornwall St @ Hebron St,Cornwall St @ Chatham St,123.45
15258,0,Cornwall St @ Chatham St,Cornwall St @ Plainfield St,117.17
15258,0,Cornwall St @ Plainfield St,Cornwall St @ Thomaston St,97.97
15258,0,Cornwall St @ Thomaston St,Cornwall St @ Pembroke St,94.83
15258,0,Cornwall St @ Pembroke St,Cornwall St @ Colebrook St,86.41
15258,0,Cornwall St @ Pembroke St,Colebrook St @ Cornwall St,102.58
15258,0,Cornwall St @ Colebrook St,Colebrook St @ Cornwall St,46.38
15258,0,Holcomb St @ Cornwall St,Palm St @ Holcomb St,93.57
15258,0,Holcomb St @ Cornwall St,Palm St @ Andover St,116.93
15258,0,Holcomb St @ Cornwall St,Colebrook St @ Cornwall St,114.0
15258,0,Palm St @ Holcomb St,Palm St @ Andover St,66.61
15258,0,Palm St @ Holcomb St,Palm St @ Colebrook St,112.31
15258,0,Palm St @ Andover St,Palm St @ Westminster St,123.55
15258,0,Palm St @ Westminster St,Palm St @ Branford St,107.26
15258,0,Palm St @ Branford St,Palm St @ Manchester St,115.68
15258,0,Palm St @ Tower Ave,Palm St @ opp Pomfret St,116.27
15258,0,Palm St @ opp Pomfret St,Palm St @ opp Durham St,115.04
15258,0,Palm St @ opp Durham St,Palm St @ Simpson St,102.37
15258,0,Palm St @ Simpson St,Palm St @ Harold St,84.52
15258,0,Palm St @ Harold St,Burnham St @ Palm St,95.91
15258,0,Burnham St @ Opp Lyme St,Burnham St @ N Canaan St,79.5
15258,0,Burnham St @ N Canaan St,Burnham St @ Granby St,118.75
15258,0,Burnham St @ Granby St,Granby St @ Burnham St,40.47
15258,0,Granby St @ Burnham St,Granby St @ Opp Nahum Dr,109.9
15258,1,Burnham St @ Granby St,Burnham St @ Opp N Canaan St,121.73
15258,1,Burnham St @ Opp N Canaan St,Burnham St @ Lyme St,115.65
15258,1,Burnham St @ Palm St,Palm St @ Harold St,61.73
15258,1,Palm St @ Harold St,Palm St @ Simpson St,89.41
15258,1,Palm St @ Simpson St,Palm St @ Durham St,106.48
15258,1,Palm St @ Durham St,Palm St @ Pomfret St,117.14
15258,1,Palm St @ Manchester St,Palm St @ Branford St,74.56
15258,1,Palm St @ Branford St,Palm St @ Westminster St,109.59
15258,1,Palm St @ Westminster St,Palm St @ Andover St,120.48
15258,1,Palm St @ Andover St,Palm St @ Holcomb St,66.61
15258,1,Palm St @ Holcomb St,Palm St @ Colebrook St,114.31
15258,1,Colebrook St @ Cornwall St,Cornwall St @ Colebrook St,27.51
15258,1,Cornwall St @ Thomaston St,Cornwall St @ Plainfield St,103.37
15258,1,Cornwall St @ Plainfield St,Cornwall St @ Chatham St,113.22
15258,1,Cornwall St @ Chatham St,Cornwall St @ Hebron St,124.74
15258,1,Cornwall St @ Hebron St,Cornwall St @ Sharon St,124.78
15258,1,Homestead Ave @ opp Adams St,Homestead Ave @ opp Milford St,53.94
15258,1,Ashley St @ Woodland St,Ashley St @ opp 234 Ashley St,107.96
15258,1,Ashley St @ opp 234 Ashley St,Ashley St @ Atwood St,80.14
15258,1,Ashley St @ Garden St,Garden St @ Collins St,78.67
15260,0,Burnside Ave @ Driggs Ct,Burnside Ave @ Bragg St,118.24
15260,0,Tolland St @ 91 Tolland St,Tolland St @ 111 Tolland St,109.58
15260,0,Tolland St @ Ann St,Tolland St @ Westbrook St,98.75
15260,0,Tolland St @ Moore Ave,Tolland St @ 421 Tolland St,118.72
15260,0,Tolland St @ 421 Tolland St,Tolland St @ 461 Tolland St,94.99
15260,0,Tolland St @ Hanmer St,Tolland St @ William St,114.41
15260,0,Tolland St @ William St,Tolland St @ Francis St,108.87
15260,0,Tolland St @ Long Hill Dr,Tolland St @ 945 Tolland St,116.15
15260,0,Tolland St @ 945 Tolland St,Tolland St @ 975 Tolland St,102.57
15260,0,Tolland St @ 1121 Tolland St,Tolland St @ Anchor Rd,116.54
15260,1,Tolland St @ Long Hill St,Tolland St @ opp Eastview St,116.15
15260,1,Tolland St @ opp Eastview St,Tolland St @ opp Larrabee St,118.7
15260,1,Tolland St @ opp Francis St,Tolland St @ opp William St,109.82
15260,1,Tolland St @ 456 Tolland St,Tolland St @ 414 Tolland St,93.0
15260,1,Tolland St @ 414 Tolland St,Tolland St @ opp Moore Ave,124.16
15261,0,Burnside Ave @ Driggs Ct,Burnside Ave @ Bragg St,118.24
15261,0,Tolland St @ 91 Tolland St,Tolland St @ 111 Tolland St,109.58
15261,0,Tolland St @ Ann St,Tolland St @ Westbrook St,98.75
15261,0,Tolland St @ Moore Ave,Tolland St @ 421 Tolland St,118.72
15261,0,Tolland St @ 421 Tolland St,Tolland St @ 461 Tolland St,94.99
15261,0,Tolland St @ Hanmer St,Tolland St @ William St,114.41
15261,0,Tolland St @ William St,Tolland St @ Francis St,108.87
15261,0,Tolland St @ Long Hill Dr,Tolland St @ 945 Tolland St,116.15
15261,0,Tolland St @ 945 Tolland St,Tolland St @ 975 Tolland St,102.57
15261,0,Tolland St @ 1121 Tolland St,Tolland St @ Anchor Rd,116.54
15261,0,Tolland Tpke @ N Main St,N Main St @ 715 N Main St,108.76
15261,0,Oakland St @ Sheldon Rd,Oakland St @ 193 Oakland St,81.44
15261,0,Oakland St @ Tudor Ln,Oakland St @ Lillian Dr,113.51
15261,0,Talcottville Rd @ opp Vernon Garden Apt,Talcottville Rd @ Olender Body Shop,106.73
15261,0,Union St @ West St,Union St @ Maple St,122.21
15261,0,E Main St @ Park St,E Main St @ Court St,102.15
15261,0,Groves St @ White St,Groves St @ King St,56.42
15261,1,E Main St @ 179 E Main St,E Main St @ 153 E Main St,107.58
15261,1,E Main St @ Ann St,E Main St @ Jct 31 (Groves St),89.72
15261,1,Oakland St @ opp Lillian Dr,Oakland St @ opp Tudor Ln,109.62
15261,1,N Main St @ opp McCabe St,N Main St @ 485 N Main St,98.65
15261,1,N Main St @ 714 N Main St,Tolland Tpke @ N Main St,118.91
15261,1,N Main St @ Tolland Tpke,Tolland Tpke @ N Main St,64.39
15261,1,Tolland St @ Long Hill St,Tolland St @ opp Eastview St,116.15
15261,1,Tolland St @ opp Eastview St,Tolland St @ opp Larrabee St,118.7
15261,1,Tolland St @ opp Francis St,Tolland St @ opp William St,109.82
15261,1,Tolland St @ 456 Tolland St,Tolland St @ 414 Tolland St,93.0
15261,1,Tolland St @ 414 Tolland St,Tolland St @ opp Moore Ave,124.16
15262,0,Connecticut Blvd @ Lynn St,Main St @ Connecticut Blvd,101.71
15262,0,Main St @ Connecticut Blvd,Main St @ Garvan St,104.37
15262,0,Spencer St @ Squire Village,Spencer St @ Channing Dr,117.92
15262,0,Hartford Rd @ Wilfred Rd,Spencer St @ Hartford Rd,80.14
15262,0,Hartford Rd @ Keeney St,Hartford Rd @ opp Palm St,120.76
15262,0,Hartford Rd @ Keeney St,Mckee St @ Hartford Rd,33.81
15262,0,Hartford Rd @ opp Palm St,Hartford Rd @ opp Campfield Rd,117.75
15262,0,Hartford Rd @ opp Palm St,Mckee St @ Hartford Rd,112.67
15262,0,Hartford Rd @ opp Campfield Rd,Hartford Rd @ opp Fairfield St,101.57
15262,0,Hartford Rd @ opp Pine St,Hartford Rd @ opp Elm St,76.75
15262,0,N Main St @ opp McCabe St,N Main St @ 485 N Main St,98.65
15262,0,W Center St @ McKinley St,W Center St @ Lyness St,92.0
15262,0,Mckee St @ W Center St,Mckee St @ Opp Summer St,81.51
15262,0,Parker St @ Mather St,Lydall St @ Parker St,101.63
15262,0,Woodbridge St @ Phelps Rd,Woodbridge St @ Starkweather St,109.51
15262,0,Woodbridge St @ Starkweather St,Woodbridge St @ N Elm St,106.46
15262,1,N Main St @ C V S,Main St @ N Main St,46.75
15262,1,Main St @ opp Eldridge St,Main St @ opp School St,94.59
15262,1,Hartford Rd @ Elm St,Hartford Rd @ Pine St,99.66
15262,1,Hartford Rd @ Goslee Dr,Hartford Rd @ West St,108.9
15262,1,Hartford Rd @ Palm St,Hartford Rd @ McKee St,66.42
15262,1,Hartford Rd @ Palm St,McKee St @ Hartford Rd,96.52
15262,1,Hartford Rd @ McKee St,McKee St @ Hartford Rd,39.12
15262,1,McKee St @ Courtland St,McKee St @ High St W,53.51
15262,1,McKee St @ High St W,McKee St @ Summer St,120.4
15262,1,W Center St @ McKee St,W Center St @ opp Lyness St,92.56
15262,1,Silver Ln @ opp Oak St,Silver Ln @ opp Shannon Rd,123.75
15262,1,Silver Ln @ Rochambeau Apt,Silver Ln @ Main St,103.15
15262,1,Parker St @ Mather St,Lydall St @ Parker St,101.63
15262,1,Woodbridge St @ Phelps Rd,Woodbridge St @ Starkweather St,109.51
15262,1,Woodbridge St @ Starkweather St,Woodbridge St @ N Elm St,106.46
15263,0,Burnside Ave @ Driggs Ct,Burnside Ave @ Bragg St,118.24
15263,0,Tolland St @ 91 Tolland St,Tolland St @ 111 Tolland St,109.58
15263,0,Tolland St @ Ann St,Tolland St @ Westbrook St,98.75
15263,0,Tolland St @ Moore Ave,Tolland St @ 421 Tolland St,118.72
15263,0,Tolland St @ 421 Tolland St,Tolland St @ 461 Tolland St,94.99
15263,0,Tolland St @ Hanmer St,Tolland St @ William St,114.41
15263,0,Tolland St @ William St,Tolland St @ Francis St,108.87
15263,0,Tolland St @ Long Hill Dr,Tolland St @ 945 Tolland St,116.15
15263,0,Tolland St @ 945 Tolland St,Tolland St @ 975 Tolland St,102.57
15263,0,Tolland St @ 1121 Tolland St,Tolland St @ Anchor Rd,116.54
15263,0,Oakland St @ Sheldon Rd,Oakland St @ 193 Oakland St,81.44
15263,0,Oakland St @ Tudor Ln,Oakland St @ Lillian Dr,113.51
15263,0,Talcottville Rd @ opp Vernon Garden Apt,Talcottville Rd @ Olender Body Shop,106.73
15263,0,Union St @ West St,Union St @ Maple St,122.21
15263,0,E Main St @ Park St,E Main St @ Court St,102.15
15263,0,Groves St @ White St,Groves St @ King St,56.42
15263,1,E Main St @ 179 E Main St,E Main St @ 153 E Main St,107.58
15263,1,E Main St @ Ann St,E Main St @ Jct 31 (Groves St),89.72
15263,1,Oakland St @ opp Lillian Dr,Oakland St @ opp Tudor Ln,109.62
15263,1,N Main St @ opp McCabe St,N Main St @ 485 N Main St,98.65
15263,1,Tolland St @ Long Hill St,Tolland St @ opp Eastview St,116.15
15263,1,Tolland St @ opp Eastview St,Tolland St @ opp Larrabee St,118.7
15263,1,Tolland St @ opp Francis St,Tolland St @ opp William St,109.82
15263,1,Tolland St @ 456 Tolland St,Tolland St @ 414 Tolland St,93.0
15263,1,Tolland St @ 414 Tolland St,Tolland St @ opp Moore Ave,124.16
15263,1,Pearl St @ Trumbull St,Pearl St @ Trumbull St,29.52
15265,0,Burnside Ave @ Opp Newkirk Funeral Home,Burnside Ave @ 7/11 Store,97.07
15265,0,Burnside Ave @ 541 Burnside Ave,Burnside Ave @ Terry Rd,120.79
15265,0,Scotland Rd @ Hudson St,Scotland Rd @ Forbes St,113.73
15265,0,Great Hill Rd @ Higbie Dr,Great Hill Rd @ Easton St,78.98
15265,0,Woodlawn Cir @ Harmony St,Woodlawn Cir @ Lois Nolan Larson Community Ctr,124.25
15265,0,Woodlawn Cir @ Harmony St,Great Hill Rd @ Woodlawn Cir (1),85.54
15265,0,Woodlawn Cir @ Lois Nolan Larson Community Ctr,Cannon Rd @ Opp Community St,98.58
15265,0,Woodlawn Cir @ 51 Woodlawn Cir,Woodlawn Cir @ Indian Hill St,122.43
15265,0,Woodlawn Cir @ Indian Hill St,Cannon Rd @ Woodlawn Cir,83.65
15265,0,Cannon Rd @ Great Hill Rd,Cannon Rd @ opp Great Hill Rd,19.9
15265,1,Cannon Rd @ opp Great Hill Rd,Cannon Rd @ Great Hill Rd,19.9
15265,1,Cannon Rd @ Community St,Cannon Rd @ Opp Hopewell St,98.42
15265,1,Cannon Rd @ Woodlawn Cir,Woodlawn Cir @ opp Indian Hill St,117.24
15265,1,Woodlawn Cir @ opp Harmony St,Great Hill Rd @ Woodlawn Cir,56.51
15265,1,Great Hill Rd @ Chandler St,Great Hill Rd @ Easton St,64.22
15265,1,Great Hill Rd @ Easton St,Great Hill Rd @ opp Higbie Dr,105.88
15265,1,Great Hill Rd @ opp Higbie Dr,Great Hill Rd @ 170 Great Hill Rd,113.76
15265,1,Burnside Ave @ 596 Burnside Ave,Burnside Ave @ Wind Rd,124.2
15265,1,Burnside Ave @ Bidwell Ave,Burnside Ave @ Social Security Service Office,100.5
15266,0,E River Dr @ Hartland St,Hartland St @ E River Dr,99.61
15266,0,Hartland St @ 55 Hartland St,Meadow St@ Hartland St,109.42
15266,0,Meadow St @ Hartland St,Meadow St@ Hartland St,27.64
